split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
29,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9533713090744209,0.9540130715532269,6.492557035775448e-06,1
29,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9533672845811401,0.9540127874403137,6.208444122579593e-06,3
29,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9533660726783535,0.9540128283110925,6.249314901340952e-06,2
29,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9533650722485363,0.9540110896762997,4.510680108538168e-06,4
29,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9533659832090202,0.9540089395886674,2.3605924762692965e-06,5
29,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9533774125096633,0.9540040074921963,-2.5715039948526197e-06,7
29,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533581684694401,0.9540065789961911,0.0,6
30,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.953256278352669,0.9540410038837541,5.746868661615778e-06,1
30,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9532531314722116,0.9540404198992941,5.1628842016038234e-06,3
30,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9532509386601895,0.954040562997854,5.305982761494299e-06,2
